Latitude,Longitude,City,Area,Address,Rooms,Floor/Total floors,Material,Total area,Live area,Kitchen,Toilet type,Price,Link,Seller,Comment
59.929984,30.320189,Санкт-Петербург,Центральный район,Гороховая ул. 28,2,4/4,СФК,50.0,24.5,9.0,Р,5999,http://www.bn.ru/detail/flats/1182919.html,Внештранс,"ОД, Тихо, 89811433061"
59.945378,30.378319,Санкт-Петербург,Центральный район,Таврическая ул. 27,2,1/5,СФК,62.0,31.5,7.0,Р,6000,http://www.bn.ru/detail/flats/1142669.html,Итака,1-11788 под коммерцию
59.929078,30.370854,Санкт-Петербург,Центральный район,Невский пр. 146,2,4/5,СФ,49.3,33.0,8.0,Р,6000,http://www.bn.ru/detail/flats/1172551.html,частное,вп хс окна дв лифтстпак
59.93772,30.384634,Санкт-Петербург,Центральный район,Моисеенко ул. 16,2,1/5,СФК,71.7,36.5,12.7,Р,6000,http://www.bn.ru/detail/flats/1182927.html,РУСКОЛ,Квартира аккуратная. На д
59.928681,30.374914,Санкт-Петербург,Центральный район,Конная ул. 5,2,2/5,СФК,52.6,34.4,10.0,Р,6000,http://www.bn.ru/detail/flats/1050270.html,Century21,"89213261892 ПП, Евродвор"
59.946743,30.352259,Санкт-Петербург,Центральный район,Чайковского ул. 22,2,3/5,СФ,48.0,32.2,6.0,Д,6050,http://www.bn.ru/detail/flats/1161520.html,Адвокат,89213502844 Марина
59.936557,30.373154,Санкт-Петербург,Центральный район,Суворовский пр. 23,2,2/6,СФК,66.0,46.0,9.0,Р,6100,http://www.bn.ru/detail/flats/1142668.html,РосРеал,ХС 2-х ст ок/двор ПП
59.938432,30.37354,Санкт-Петербург,Центральный район,Фуражный пер. 4,2,1/4,СФ,64.4,36.2,14.6,Р,6145,http://www.bn.ru/detail/flats/1176563.html,ЦАН,"ПП, рядом Таврический сад"
59.93996,30.379244,Санкт-Петербург,Центральный район,Заячий пер. 4 к. 1,2,2/6,СФ,66.5,31.8,21.0,Р,6200,http://www.bn.ru/detail/flats/1184044.html,частное,(921) 973-0931 ПП
59.918679,30.346051,Санкт-Петербург,Центральный район,Боровая ул. 23,2,3/5,СФК,65.5,33.8,8.5,Р,6200,http://www.bn.ru/detail/flats/1145172.html,ЦНА,"х/с, д/г, торг"
59.941173,30.357262,Санкт-Петербург,Центральный район,Саперный пер. 8,2,2/4,СФК,66.4,34.8,11.6,Р,6400,http://www.bn.ru/detail/flats/1182930.html,Адвекс,"934-48-44, ПП, окна-двор"
59.938698,30.347875,Санкт-Петербург,Центральный район,Литейный пр. 45,2,2/6,СФ,90.0,45.0,11.0,Р,6400,http://www.bn.ru/detail/flats/1184046.html,частное,"2-стор, ВП, h-4м"
59.943724,30.359014,Санкт-Петербург,Центральный район,Кирочная ул. 17,2,5/6,СФ,68.4,44.1,10.6,В/К,6488,http://www.bn.ru/detail/flats/967289.html,Home estate,"9461828 Зол. треуг., двор."
59.941642,30.345557,Санкт-Петербург,Центральный район,Моховая ул. 28,2,1/6,СФ,70.0,26.0,28.0,С,6600,http://www.bn.ru/detail/flats/1079863.html,частное,ПП отл въезжай-живи двор
59.932734,30.3496,Санкт-Петербург,Центральный район,Невский пр. 82,2,5/5,СФ,54.1,33.0,13.2,В/К,6700,http://www.bn.ru/detail/flats/1142662.html,Воронин и К,"89312015616, ХС, ДГ В исто"
59.93745,30.371159,Санкт-Петербург,Центральный район,8 Советская ул. 5,2,2/7,К,60.0,30.0,16.0,С,6800,http://www.bn.ru/detail/flats/1180312.html,HOUSE estate,Прямая продажа Срочно
59.937977,30.342009,Санкт-Петербург,Центральный район,Белинского пл.,2,3/5,СФК,93.0,56.0,13.0,Р,7000,http://www.bn.ru/detail/flats/1172535.html,частное,"2-ст h-4, 2 отличная"
59.931549,30.369929,Санкт-Петербург,Центральный район,2 Советская ул. 12,2,4/5,СФ,53.4,33.0,10.0,Р,7000,http://www.bn.ru/detail/flats/1167180.html,АРИН, 
59.945526,30.351028,Санкт-Петербург,Центральный район,Фурштатская ул. 10,2,3/3,СФ,71.0,34.0,15.0,Р,7100,http://www.bn.ru/detail/flats/1093298.html,частное,ст/пак2-х стор светлая
59.920393,30.373387,Санкт-Петербург,Центральный район,Кременчугская ул.,2,10/11,К/М,59.3,30.0,11.1, ,7100,http://www.bn.ru/detail/flats/1180317.html,Ваш Дом,"11020, Царская столица"
59.919734,30.370306,Санкт-Петербург,Центральный район,Кременчугская ул. 19 к. 3,2,4/11,К/М,67.5,42.0,9.4,Р,7214,http://www.bn.ru/detail/flats/1175371.html,ЛенСпецСМУ,"дом сдан, комфорт"
59.919734,30.370306,Санкт-Петербург,Центральный район,Кременчугская ул. 19 к. 3,2,4/11,К/М,66.3,38.0,11.8,Р,7255,http://www.bn.ru/detail/flats/1172546.html,ЛенСпецСМУ,"дом сдан, комфорт"
59.919734,30.370306,Санкт-Петербург,Центральный район,Кременчугская ул. 19 к. 3,2,3/11,К/М,68.6,43.6,9.4,Р,7272,http://www.bn.ru/detail/flats/1172544.html,ЛенСпецСМУ,"рассрочка, ПП от застр."
59.932347,30.370252,Санкт-Петербург,Центральный район,3 Советская ул. 26,2,2/5,СФК,68.6,34.1,10.0,Р,7300,http://www.bn.ru/detail/flats/1175367.html,Итака,1-26840 ОТЛ2ккв у метро
59.920645,30.371959,Санкт-Петербург,Центральный район,Кременчугская ул. 17 к. 2,2,6/11,К/М,67.9,43.2,9.6,Р,7498,http://www.bn.ru/detail/flats/1172540.html,ЛенСпецСМУ,"рассрочка, ПП от застр."
59.934574,30.370872,Санкт-Петербург,Центральный район,Суворовский пр. 13,2,2/5,СФ,75.0,55.0,0.0,2,7500,http://www.bn.ru/detail/flats/1168873.html,Гранит-Инвест,"9641258, ХС, 2с/у"
59.934294,30.376828,Санкт-Петербург,Центральный район,7 Советская ул. 35,2,2/5,СФК,75.9,42.6,12.8,Р,7500,http://www.bn.ru/detail/flats/1176558.html,МИТР,"ПП, отл. с., зел. двор."
59.929078,30.370854,Санкт-Петербург,Центральный район,Невский пр. 146,2,4/5,К,74.9,46.2,8.7,Р,7650,http://www.bn.ru/detail/flats/1126530.html,Невский простор,"89219311578 ХС ВП, центр"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,6/9,К/М,68.1,43.4,9.7,Р,7713,http://www.bn.ru/detail/flats/1111630.html,ЛенСпецСМУ,ПП от застр
59.921913,30.369569,Санкт-Петербург,Центральный район,Кременчугская ул. 13 к. 2,2,4/11,К/М,65.0,38.4,23.0,Р,7750,http://www.bn.ru/detail/flats/1142653.html,Невский простор,Звоните 913-88-14 Дмитрий
59.935931,30.373288,Санкт-Петербург,Центральный район,7 Советская ул. 22,2,3/5,СФ,86.0,20.2,10.0,Р,7800,http://www.bn.ru/detail/flats/1184042.html,ЦН Ината,"8953 140 62 42 Ольга, цен"
59.922878,30.371222,Санкт-Петербург,Центральный район,Кременчугская ул. 11 к. 1,2,7/10,К/М,68.9,43.8,9.7,Р,7823,http://www.bn.ru/detail/flats/1159268.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.921895,30.303849,Санкт-Петербург,Центральный район,Садовая ул. 67,2,5/5,К,48.1,31.7,6.0,С,7900,http://www.bn.ru/detail/flats/1182929.html,СТАТУС,"видовая, прямая продажа! О"
59.940073,30.362311,Санкт-Петербург,Центральный район,Виленский пер. 7,2,2/5,СФ,66.0,37.4,9.3,С,7950,http://www.bn.ru/detail/flats/1159258.html,РУСКОЛ,"89119137576, ПП, ЕР, мебел"
59.920059,30.372929,Санкт-Петербург,Центральный район,Кременчугская ул. 21 к. 7,2,4/11,К/М,68.6,35.8,10.7,Р,7952,http://www.bn.ru/detail/flats/1172547.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,8/9,К/М,68.0,43.4,9.7,Р,8018,http://www.bn.ru/detail/flats/1120158.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.920059,30.372929,Санкт-Петербург,Центральный район,Кременчугская ул. 21 к. 7,2,4/11,К/М,79.0,34.5,18.1,С,8045,http://www.bn.ru/detail/flats/1172548.html,ЛенСпецСМУ,"дом сдан, комфорт"
59.919734,30.370306,Санкт-Петербург,Центральный район,Кременчугская ул. 19 к. 3,2,10/11,К/М,64.0,37.6,9.9,Р,8098,http://www.bn.ru/detail/flats/1172543.html,ЛенСпецСМУ,"дом сдан, комфорт"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,9/9,К/М,67.8,43.4,9.7,Р,8151,http://www.bn.ru/detail/flats/1136364.html,ЛенСпецСМУ,Рассрочка до дек. 2020г.
59.921913,30.369569,Санкт-Петербург,Центральный район,Кременчугская ул. 13 к. 2,2,4/10,К/М,68.8,43.8,9.7,Р,8275,http://www.bn.ru/detail/flats/1136359.html,ЛенСпецСМУ,"дом сдан, комфорт"
59.93795,30.336089,Санкт-Петербург,Центральный район,М. Садовая ул. 1/25,2,1/3,К,47.0,32.9,7.0,С,8300,http://www.bn.ru/detail/flats/1179258.html,Итака,1-27029 ХСвозможнКоммер
59.921913,30.369569,Санкт-Петербург,Центральный район,Кременчугская ул. 13 к. 2,2,5/10,К/М,67.9,43.4,9.7,Р,8319,http://www.bn.ru/detail/flats/1136360.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.944594,30.386107,Санкт-Петербург,Центральный район,Суворовский пр. 56,2,4/6,СТ,70.0,47.0,8.0,Р,8500,http://www.bn.ru/detail/flats/1069222.html,Петербургская Недв.,ХС ВИД собор 89213268010
59.934641,30.360541,Санкт-Петербург,Центральный район,Восстания ул. 15,2,3/4,СФК,72.0,36.8,9.0,Р,8500,http://www.bn.ru/detail/flats/1164561.html,частное,ПП торг вх/ок-дв
59.92336,30.369039,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 2,2,5/9,К/М,71.3,38.2,11.5,Р,8550,http://www.bn.ru/detail/flats/1136366.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.92042,30.370063,Санкт-Петербург,Центральный район,Кременчугская ул. 17 к. 3,2,3/11,К/М,71.0,34.9,16.0,С,8550,http://www.bn.ru/detail/flats/1172541.html,ЛенСпецСМУ,"рассрочка, ПП от застр."
59.947838,30.341263,Санкт-Петербург,Центральный район,Гагаринская ул. 3,2,5/6,СФ,72.0,43.1,11.4,С,8799,http://www.bn.ru/detail/flats/1082465.html,Итака,"1-23619 h=3. 75, лифт"
59.938879,30.34907,Санкт-Петербург,Центральный район,Некрасова ул. 1,2,5/6,СФ,66.1,33.1,10.6,Р,8800,http://www.bn.ru/detail/flats/1184049.html,Антарес трейд,"хор. рем., ПП, вх/дв"
59.940627,30.348827,Санкт-Петербург,Центральный район,Литейный пр. 30,2,4/4,СФК,81.0,35.0,10.5,Р,8900,http://www.bn.ru/detail/flats/1142657.html,Веста-Н,"ПП, отл/с, лифт, Б, кр83г"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,2/9,К/М,67.8,34.7,11.5,Р,9064,http://www.bn.ru/detail/flats/1184045.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,8/9,К/М,75.4,41.4,12.3,Р,9170,http://www.bn.ru/detail/flats/1172550.html,ЛенСпецСМУ,"ПП от застр, ключи"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,3/9,К/М,67.5,34.7,11.5,Р,9181,http://www.bn.ru/detail/flats/1172549.html,ЛенСпецСМУ,"ПП от застр, ключи"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,2/9,К/М,70.0,35.7,11.5,Р,9358,http://www.bn.ru/detail/flats/1111625.html,ЛенСпецСМУ,"ПП от застр, комфорт"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,3/9,К/М,69.2,35.7,11.5,Р,9412,http://www.bn.ru/detail/flats/1111626.html,ЛенСпецСМУ,Рассрочка до дек. 2020г.
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,4/9,К/М,69.2,35.7,11.5,Р,9572,http://www.bn.ru/detail/flats/1111627.html,ЛенСпецСМУ,Рассрочка до дек. 2020г.
59.947122,30.386314,Санкт-Петербург,Центральный район,Тверская ул. 18,2,3/7,СТ,53.6,33.0,15.0,С,9600,http://www.bn.ru/detail/flats/1136401.html,ДАМИАН,89119542990 рядомСмольный
59.945049,30.353984,Санкт-Петербург,Центральный район,Фурштатская ул. 13,2,5/5,СФ,49.8,30.5,8.6,Р,9850,http://www.bn.ru/detail/flats/1151901.html,Петербург. Риэлтор,"ПП, вид/улица Таврич. сад"
59.923649,30.371797,Санкт-Петербург,Центральный район,Кременчугская ул. 9 к. 1,2,6/9,К/М,69.3,35.7,11.5,Р,9908,http://www.bn.ru/detail/flats/1175372.html,ЛенСпецСМУ,"ПП от застр, комфорт"
