,word,spam
70835,metalinguistique.4,0
70836,a.1,0
70837,linguistique.6,0
70838,et.12,0
70839,apprentissage,0
70840,didactique.1,0
70841,du.11,0
70842,francai,0
70843,et.13,0
70844,de.38,0
70845,langue.3,0
70846,etrangere,0
70847,lien,0
70848,avec.4,0
70849,l.14,0
70850,institution,0
70851,program,0
70852,scolaire,0
70853,nomenclature,0
70854,officielle,0
70855,etc,0
70856,b.1,0
70857,terminologie.12,0
70858,de.39,0
70859,science.3,0
70860,connex,0
70861,linguistique.7,0
70862,contrastive,0
70863,programme,0
70864,le.11,0
70865,communication,0
70866,sont.2,0
70867,d.9,0
70868,une.9,0
70869,duree,0
70870,de.40,0
70871,minute,0
70872,et.14,0
70873,sont.3,0
70874,suivy,0
70875,d.10,0
70876,une.10,0
70877,discussion,0
70878,de.41,0
70879,minute.1,0
70880,participant,0
70881,seront,0
70882,reparti,0
70883,en.3,0
70884,communication.1,0
70885,en.4,0
70886,seance,0
70887,pleniere,0
70888,communication.2,0
70889,en.5,0
70890,seance.1,0
70891,parallele,0
70892,communication.3,0
70893,sous,0
70894,forme,0
70895,de.42,0
70896,poster,0
70897,session,0
70898,exposition,0
70899,de.43,0
70900,leur,0
70901,travaux,0
70902,par.1,0
70903,le.12,0
70904,participant.1,0
70905,grenobloi,0
70906,accompagnee,0
70907,d.11,0
70908,une.11,0
70909,table,0
70910,ronde,0
70911,organisation,0
70912,de.44,0
70913,journee,0
70914,mercredus,0
70915,maus.1,0
70916,partir,0
70917,de.45,0
70918,heure,0
70919,accueil,0
70920,de.46,0
70921,participant.2,0
70922,jeudus.1,0
70923,maus.2,0
70924,matin,0
70925,accueil.1,0
70926,de.47,0
70927,participant.3,0
70928,suite,0
70929,ouverture,0
70930,du.12,0
70931,colloque.5,0
70932,communication.4,0
70933,en.6,0
70934,seance.2,0
70935,pleniere.1,0
70936,h.1,0
70937,h.2,0
70938,h.3,0
70939,h.4,0
70940,apresmidus,0
70941,x.2,0
70942,communication.5,0
70943,en.7,0
70944,seance.3,0
70945,parallele.1,0
70946,h.5,0
70947,h.6,0
70948,h.7,0
70949,h.8,0
70950,vendredus.1,0
70951,maus.3,0
70952,matin.1,0
70953,communication.6,0
70954,en.8,0
70955,seance.4,0
70956,pleniere.2,0
70957,h.9,0
70958,et.15,0
70959,x.3,0
70960,communication.7,0
70961,en.9,0
70962,seance.5,0
70963,parallele.2,0
70964,h.10,0
70965,h.11,0
70966,apresmidus.1,0
70967,session.1,0
70968,parallele.3,0
70969,x.4,0
70970,communication.8,0
70971,h.12,0
70972,h.13,0
70973,h.14,0
70974,h.15,0
70975,samedus.1,0
70976,maus.4,0
70977,matin.2,0
70978,communication.9,0
70979,en.10,0
70980,seance.6,0
70981,pleniere.3,0
70982,h.16,0
70983,et.16,0
70984,x.5,0
70985,communication.10,0
70986,en.11,0
70987,seance.7,0
70988,parallele.4,0
70989,h.17,0
70990,h.18,0
70991,apresmidus.2,0
70992,communication.11,0
70993,en.12,0
70994,seance.8,0
70995,pleniere.4,0
70996,table.1,0
70997,ronde.1,0
70998,conclusion,0
70999,du.13,0
71000,colloque.6,0
71001,comite,0
71002,international.1,0
71003,ahlqvist,0
71004,ander,0
71005,universite.3,0
71006,de.48,0
71007,galway,0
71008,irlande,0
71009,auroux,0
71010,sylvain,0
71011,directeur,0
71012,de.49,0
71013,l.15,0
71014,ens,0
71015,saint.1,0
71016,cloud,0
71017,directeur.1,0
71018,de.50,0
71019,l.16,0
71020,ura,0
71021,blanche,0
71022,benveniste,0
71023,claire,0
71024,directrice.1,0
71025,de.51,0
71026,l.17,0
71027,upresa,0
71028,corpus,0
71029,universite.4,0
71030,de.52,0
71031,provence,0
71032,chevalier,0
71033,jean,0
71034,claude,0
71035,universite.5,0
71036,de.53,0
71037,pari,0
71038,vii,0
71039,et.17,0
71040,pari.1,0
71041,viii,0
71042,colombo,0
71043,timellus,0
71044,maria,0
71045,universite.6,0
71046,de.54,0
71047,milan,0
71048,italie,0
71049,creissel,0
71050,deni,0
71051,universite.7,0
71052,loui,0
71053,lumiere,0
71054,lyon,0
71055,ii,0
71056,dabene,0
71057,louise,0
71058,directrice.2,0
71059,du.14,0
71060,lidilem.1,0
71061,universite.8,0
71062,stendhal.3,0
71063,grenoble.4,0
71064,iii,0
71065,fuch,0
71066,catherine,0
71067,directrice.3,0
71068,de.55,0
71069,l.18,0
71070,upres,0
71071,elsap,0
71072,ens.1,0
71073,montrouge,0
71074,kibbee,0
71075,dougla,0
71076,universite.9,0
71077,de.56,0
71078,l.19,0
71079,illinoi,0
71080,urbana,0
71081,usa,0
71082,lazard,0
71083,gilbert,0
71084,membre,0
71085,de.57,0
71086,l.20,0
71087,institut,0
71088,ephe,0
71089,lepinette,0
71090,brigitte,0
71091,universite.10,0
71092,de.58,0
71093,valencium,0
71094,espagne,0
71095,mota,0
71096,antonium,0
71097,universite.11,0
71098,de.59,0
71099,lisbonne,0
71100,portugal,0
71101,niederehe,0
71102,han,0
71103,joseph,0
71104,universite.12,0
71105,de.60,0
71106,treve,0
71107,allemagne,0
71108,orlandus,0
71109,enus,0
71110,universite.13,0
71111,de.61,0
71112,campina,0
71113,unicamp,0
71114,bresil,0
71115,reichler,0
71116,beguelin,0
71117,marie.1,0
71118,jose,0
71119,universite.14,0
71120,de.62,0
71121,neuchatel,0
71122,suisse,0
71123,willem,0
71124,dominique,0
71125,universite.15,0
71126,de.63,0
71127,gand,0
71128,belgique,0
71129,comite.1,0
71130,d.12,0
71131,organisation.1,0
71132,universite.16,0
71133,stendhal.4,0
71134,grenoble.5,0
71135,iii.1,0
71136,antoniadi,0
71137,george.1,0
71138,departement,0
71139,d.13,0
71140,informatique,0
71141,pedagogique,0
71142,boe,0
71143,loui.1,0
71144,jean.1,0
71145,institut.1,0
71146,de.64,0
71147,la.17,0
71148,communication.12,0
71149,parlee,0
71150,briot,0
71151,madeleine,0
71152,ufr.4,0
71153,de.65,0
71154,science.4,0
71155,du.15,0
71156,langage.4,0
71157,colombat.2,0
71158,bernard.1,0
71159,histoire.3,0
71160,de.66,0
71161,la.18,0
71162,grammaire.1,0
71163,et.18,0
71164,de.67,0
71165,la.19,0
71166,rhetorique.1,0
71167,cuq,0
71168,jean.2,0
71169,pierre,0
71170,directeur.2,0
71171,du.16,0
71172,cedifleg,0
71173,degache,0
71174,christian,0
71175,centre,0
71176,de.68,0
71177,didactique.2,0
71178,de.69,0
71179,langue.4,0
71180,cdl,0
71181,fournier,0
71182,nathalie,0
71183,histoire.4,0
71184,de.70,0
71185,la.20,0
71186,grammaire.2,0
71187,et.19,0
71188,de.71,0
71189,la.21,0
71190,rhetorique.2,0
71191,furno,0
71192,martine,0
71193,histoire.5,0
71194,de.72,0
71195,la.22,0
71196,grammaire.3,0
71197,et.20,0
71198,de.73,0
71199,la.23,0
71200,rhetorique.3,0
71201,grossmann,0
71202,franci,0
71203,centre.1,0
71204,ivel,0
71205,lavault,0
71206,elisabeth,0
71207,directrice.4,0
71208,du.17,0
71209,gremuts,0
71210,letoublon,0
71211,francoise,0
71212,iuf,0
71213,le.13,0
71214,langage.5,0
71215,scientifique,0
71216,savellus,0
71217,marie.2,0
71218,directrice.5,0
71219,de.74,0
71220,metagram.1,0
71221,lidilem.2,0
71222,colloque.7,0
71223,international.2,0
71224,metalangage.4,0
71225,et.21,0
71226,terminologie.13,0
71227,linguistique.8,0
71228,maus.5,0
71229,universite.17,0
71230,stendhal.5,0
71231,grenoble.6,0
71232,fiche,0
71233,d.14,0
71234,inscription.2,0
71235,retourner,0
71236,au.2,0
71237,secretariat.1,0
71238,du.18,0
71239,colloque.8,0
71240,nom,0
71241,prenom,0
71242,adresse,0
71243,code,0
71244,postal,0
71245,ville,0
71246,pay,0
71247,tel.2,0
71248,mail,0
71249,droit,0
71250,d.15,0
71251,inscription.3,0
71252,au.3,0
71253,colloque.9,0
71254,f.5,0
71255,f.6,0
71256,etudiant,0
71257,assistera,0
71258,au.4,0
71259,repa,0
71260,officiel,0
71261,du.19,0
71262,jeudus.2,0
71263,soir,0
71264,nous.1,0
71265,vous,0
71266,demandon,0
71267,une.12,0
71268,participation.1,0
71269,de.75,0
71270,f.7,0
71271,inscription.4,0
71272,et.22,0
71273,repa.1,0
71274,cheque.1,0
71275,de.76,0
71276,f.8,0
71277,cheque.2,0
71278,de.77,0
71279,f.9,0
71280,cheque.3,0
71281,retourner.1,0
71282,au.5,0
71283,secretariat.2,0
71284,du.20,0
71285,colloque.10,0
71286,avant,0
71287,le.14,0
71288,mar,0
71289,cheque.4,0
71290,libeller.1,0
71291,l.21,0
71292,ordre.1,0
71293,de.78,0
71294,agent.1,0
71295,comptable.1,0
71296,de.79,0
71297,l.22,0
71298,universite.18,0
71299,rappel,0
71300,secretariat.3,0
71301,la.24,0
71302,recherche.3,0
71303,colloque.11,0
71304,metalangage.5,0
71305,et.23,0
71306,terminologie.14,0
71307,linguistique.9,0
71308,mme.2,0
71309,pirkko.1,0
71310,albrand.1,0
71311,ufr.5,0
71312,de.80,0
71313,lettr.2,0
71314,universite.19,0
71315,stendhal.6,0
71316,bp.2,0
71317,f.10,0
71318,grenoble.7,0
71319,cedex.2,0
71320,colloque.12,0
71321,international.3,0
71322,metalangage.6,0
71323,et.24,0
71324,terminologie.15,0
71325,linguistique.10,0
71326,maus.6,0
71327,universite.20,0
71328,stendhal.7,0
71329,grenoble.8,0
71330,prereservation.1,0
71331,retourner.2,0
71332,au.6,0
71333,secretariat.4,0
71334,du.21,0
71335,colloque.13,0
71336,nom.1,0
71337,prenom.1,0
71338,adresse.1,0
71339,code.1,0
71340,postal.1,0
71341,ville.1,0
71342,pay.1,0
71343,tel.3,0
71344,e.1,0
71345,mail.1,0
71346,souhaite,0
71347,reserver,0
71348,par.2,0
71349,propr,0
71350,moyen,0
71351,le.15,0
71352,chambr,0
71353,d.16,0
71354,hotel,0
71355,delegue,0
71356,la.25,0
71357,reservation,0
71358,au.7,0
71359,comite.2,0
71360,d.17,0
71361,organisation.2,0
71362,du.22,0
71363,colloque.14,0
71364,tarif,0
71365,collectivite,0
71366,maximum,0
71367,f.11,0
71368,la.26,0
71369,nuit,0
71370,avec.5,0
71371,petit,0
71372,dejeuner,0
71373,dan.5,0
71374,un.4,0
71375,hotel.1,0
71376,proximite,0
71377,de.81,0
71378,la.27,0
71379,gare,0
71380,souhaite.1,0
71381,reserver.1,0
71382,chambre,0
71383,pour.1,0
71384,le.16,0
71385,nuit.1,0
71386,du.23,0
71387,o.1,0
71388,mercredus.1,0
71389,maus.7,0
71390,o.2,0
71391,jeudus.3,0
71392,maus.8,0
71393,o.3,0
71394,vendredus.2,0
71395,maus.9,0
71396,o.4,0
71397,samedus.2,0
71398,maus.10,0
71399,rappel.1,0
71400,secretariat.5,0
71401,la.28,0
71402,recherche.4,0
71403,colloque.15,0
71404,metalangage.7,0
71405,et.25,0
71406,terminologie.16,0
71407,linguistique.11,0
71408,mme.3,0
71409,pirkko.2,0
71410,albrand.2,0
71411,ufr.6,0
71412,de.82,0
71413,lettr.3,0
71414,universite.21,0
71415,stendhal.8,0
71416,bp.3,0
71417,f.12,0
71418,grenoble.9,0
71419,cedex.3,0
71420,george.2,0
71421,antoniadis,0
71422,de.83,0
71423,partement,0
71424,informatique.1,0
71425,pe,0
71426,d.18,0
71427,agogique,0
71428,equipe,0
71429,cristalgresec,0
71430,universite.22,0
71431,stendhal.9,0
71432,tel.4,0
71433,bp.4,0
71434,fax,0
71435,grenoble.10,0
71436,cedex.4,0
71437,france.1,0
71438,george.3,0
71439,antoniadi.1,0
71440,ugrenoble.1,0
71441,fr.1,0
71442,acl,0
71443,coling,0
71444,workshop,0
71445,translingual,0
71446,information,0
71447,management,0
71448,submission,0
71449,deadline,0
71450,march,0
71451,colingacl,0
71452,workshop.1,0
71453,translingual.1,0
71454,information.1,0
71455,management.1,0
71456,current,0
71457,levels,0
71458,future,0
71459,abilities,0
71460,august,0
71461,follow,0
71462,acl.1,0
71463,coling.1,0
71464,university,0
71465,montreal,0
71466,montreal.1,0
71467,quebec,0
71468,canada,0
71469,call,0
71470,papers,0
71471,description,0
71472,development,0
71473,natural,0
71474,language,0
71475,application,0
71476,handle,0
71477,multilingual,0
71478,multimodal,0
71479,information.2,0
71480,next,0
71481,major,0
71482,challenge,0
71483,face,0
71484,field,0
71485,computational,0
71486,linguistics,0
71487,over,0
71488,past,0
71489,variety,0
71490,languagerelate,0
71491,capability,0
71492,develop,0
71493,area,0
71494,machine,0
71495,translation,0
71496,information.3,0
71497,retrieval,0
71498,speech,0
71499,recognition,0
71500,together,0
71501,core,0
71502,capability.1,0
71503,information.4,0
71504,extraction,0
71505,summarization,0
71506,parse,0
71507,generation,0
71508,multimedium,0
71509,plan,0
71510,integration,0
71511,statisticsbase,0
71512,method,0
71513,ontology,0
71514,lexicon,0
71515,construction,0
71516,lexical,0
71517,representation,0
71518,grammar,0
71519,next.1,0
71520,few,0
71521,require,0
71522,extension,0
71523,technology,0
71524,encompass,0
71525,multilingual.1,0
71526,multimodal.1,0
71527,information.5,0
71528,extend,0
71529,current.1,0
71530,technology.1,0
71531,require.1,0
71532,integration.1,0
71533,various,0
71534,capability.2,0
71535,multifunctional,0
71536,natural.1,0
71537,language.1,0
71538,system,0
71539,however,0
71540,today,0
71541,clear,0
71542,vision,0
71543,technology.2,0
71544,assemble,0
71545,coherent,0
71546,framework,0
71547,involve,0
71548,connect,0
71549,speech.1,0
71550,recognition.1,0
71551,system.1,0
71552,information.6,0
71553,retrieval.1,0
71554,engine,0
71555,machine.1,0
71556,translation.1,0
71557,summarization.1,0
71558,software,0
71559,process,0
71560,retrieve,0
71561,text,0
71562,traditional,0
71563,parse.1,0
71564,generation.1,0
71565,enhance,0
71566,statistical,0
71567,technique,0
71568,effect,0
71569,carefully,0
71570,craft,0
71571,lexicon.1,0
71572,traditional.1,0
71573,information.7,0
71574,retrieval.2,0
71575,workshop.2,0
71576,followon,0
71577,nsf,0
71578,sponsor,0
71579,workshop.3,0
71580,hold,0
71581,conjunction,0
71582,first,0
71583,international,0
71584,conference,0
71585,language.2,0
71586,resource,0
71587,evaluation,0
71588,granada,0
71589,spain,0
71590,international.1,0
71591,panel,0
71592,invite,0
71593,expert,0
71594,consider,0
71595,question,0
71596,attempt,0
71597,identify,0
71598,most,0
71599,effective,0
71600,future.1,0
71601,direction,0
71602,computational.1,0
71603,linguistics.1,0
71604,research,0
71605,especially,0
71606,context,0
71607,need,0
71608,handle.1,0
71609,multilingual.2,0
71610,multimodal.2,0
71611,information.8,0
71612,followon.1,0
71613,acl.2,0
71614,workshop.4,0
71615,intend,0
71616,open,0
71617,discussion,0
71618,computational.2,0
71619,inguistic,0
71620,community,0
71621,whole,0
71622,workshop.5,0
71623,include,0
71624,ample,0
71625,discussion.1,0
71626,report,0
71627,summarize,0
71628,discussion.2,0
71629,granada.1,0
71630,available,0
71631,before,0
71632,acl.3,0
71633,workshop.6,0
71634,topics,0
71635,workshop.7,0
71636,focus,0
71637,follow.1,0
71638,fundamental,0
71639,question.1,0
71640,current.2,0
71641,level,0
71642,capability.3,0
71643,each,0
71644,major.1,0
71645,area.1,0
71646,field.1,0
71647,deal,0
71648,language.3,0
71649,relate,0
71650,media,0
71651,human,0
71652,communication,0
71653,function,0
71654,integrate,0
71655,near,0
71656,future.2,0
71657,kind,0
71658,system.2,0
71659,result,0
71660,major.2,0
71661,consideration,0
71662,extend.1,0
71663,function.1,0
71664,handle.2,0
71665,multilingual.3,0
71666,multimodal.3,0
71667,information.9,0
71668,particularly,0
71669,integrate.1,0
71670,system.3,0
71671,type,0
71672,envision,0
71673,particular,0
71674,consider.1,0
71675,question.2,0
71676,relation,0
71677,follow.2,0
71678,area.2,0
71679,multilingual.4,0
71680,resource.1,0
71681,lexicon.2,0
71682,ontology.1,0
71683,corpus,0
71684,etc,0
71685,o.1,0
71686,information.10,0
71687,retrieval.3,0
71688,especially.1,0
71689,crosslingual,0
71690,crossmodal,0
71691,o.2,0
71692,machine.2,0
71693,translation.2,0
71694,o.3,0
71695,automate,0
71696,crosslingual.1,0
71697,summarization.2,0
71698,information.11,0
71699,extraction.1,0
71700,o.4,0
71701,multimedium.1,0
71702,communication.1,0
71703,conjunction.1,0
71704,text.1,0
71705,o.5,0
71706,evaluation.1,0
71707,assessment,0
71708,technique.1,0
71709,each.1,0
71710,area.3,0
71711,o.6,0
71712,method.1,0
71713,technique.2,0
71714,both,0
71715,statisticsbase.1,0
71716,linguistics.2,0
71717,base,0
71718,preparse,0
71719,parse.2,0
71720,generation.2,0
71721,information.12,0
71722,acquisition,0
71723,etc.1,0
71724,invite.1,0
71725,submission.1,0
71726,report.1,0
71727,work,0
71728,area.4,0
71729,papers.1,0
71730,clearly,0
71731,identify.1,0
71732,work.1,0
71733,address,0
71734,issue,0
71735,question.3,0
71736,outline,0
71737,above,0
71738,submissions,0
71739,hardcopy,0
71740,submission.2,0
71741,accept,0
71742,author,0
71743,submit,0
71744,six,0
71745,copy,0
71746,fulllength,0
71747,paper,0
71748,word,0
71749,submission.3,0
71750,send,0
71751,nancy,0
71752,ide,0
71753,department,0
71754,computer,0
71755,science,0
71756,vassar,0
71757,college,0
71758,raymond,0
71759,avenue,0
71760,poughkeepsie,0
71761,york,0
71762,usa,0
71763,style,0
71764,file,0
71765,template,0
71766,prepare,0
71767,submission.4,0
71768,http,0
71769,colingacl.1,0
71770,iro,0
71771,umontreal,0
71772,ca,0
71773,style.1,0
71774,html,0
71775,official,0
71776,language.4,0
71777,conference.1,0
71778,english,0
71779,important,0
71780,deadlines,0
71781,submission.5,0
71782,deadline.1,0
71783,march.1,0
71784,notification,0
71785,deat,0
71786,camera,0
71787,ready,0
71788,copy.1,0
71789,due,0
71790,june,0
71791,scientific,0
71792,committee,0
71793,charle,0
71794,fillmore,0
71795,university.1,0
71796,californium,0
71797,berkeley,0
71798,usa.1,0
71799,robert,0
71800,frederk,0
71801,carnegie,0
71802,mellon,0
71803,university.2,0
71804,usa.2,0
71805,ulrich,0
71806,heid,0
71807,university.3,0
71808,stuttgart,0
71809,germany,0
71810,eduard,0
71811,hovy,0
71812,information.13,0
71813,science.1,0
71814,institute,0
71815,usa.3,0
71816,nancy.1,0
71817,ide.1,0
71818,vassar.1,0
71819,college.1,0
71820,usa.4,0
71821,laurus,0
71822,karttunen,0
71823,tentative,0
71824,rank,0
71825,xerox,0
71826,research.1,0
71827,france,0
71828,kimmo,0
71829,koskenniemus,0
71830,university.4,0
71831,helsinkus,0
71832,finland,0
71833,mun,0
71834,kew,0
71835,leong,0
71836,national,0
71837,university.5,0
71838,singapore,0
71839,joseph,0
71840,marianus,0
71841,limsi,0
71842,cnrs,0
71843,france.1,0
71844,mark,0
71845,maybury,0
71846,mitre,0
71847,corporation,0
71848,usa.5,0
71849,sergeus,0
71850,nirenburg,0
71851,mexico,0
71852,state,0
71853,university.6,0
71854,usa.6,0
71855,akitoshus,0
71856,okumura,0
71857,nec,0
71858,japan,0
71859,martha,0
71860,palmer,0
71861,university.7,0
71862,pennsylvanium,0
71863,usa.7,0
71864,jame,0
71865,pustejovsky,0
71866,brandei,0
71867,university.8,0
71868,usa.8,0
71869,peter,0
71870,schaueble,0
71871,eth,0
71872,switzerland,0
71873,oliviero,0
71874,stock,0
71875,irst,0
71876,italy,0
71877,felisa,0
71878,verdejo,0
71879,uned,0
71880,spain.1,0
71881,piek,0
71882,vossen,0
71883,university.9,0
71884,amsterdam,0
71885,netherland,0
71886,wolfgang,0
71887,wahlster,0
71888,dfki,0
71889,germany.1,0
71890,organizers,0
71891,robert.1,0
71892,frederk.1,0
71893,carnegie.1,0
71894,mellon.1,0
71895,university.10,0
71896,usa.9,0
71897,eduard.1,0
71898,hovy.1,0
71899,isi,0
71900,university.11,0
71901,southern,0
71902,californium.1,0
71903,usa.10,0
71904,nancy.2,0
71905,ide.2,0
71906,vassar.2,0
71907,college.2,0
71908,usa.11,0
71909,information.14,0
71910,information.15,0
71911,workshop.8,0
71912,http.1,0
71913,www,0
71914,vassar.3,0
71915,edu,0
71916,ide.3,0
71917,translingual.2,0
71918,html.1,0
71919,inquiry,0
71920,address.1,0
71921,organizer,0
71922,robert.2,0
71923,frederk.2,0
71924,ref,0
71925,nl,0
71926,c.1,0
71927,cmu,0
71928,edu.1,0
71929,eduard.2,0
71930,hovy.2,0
71931,hovy.3,0
71932,isus,0
71933,edu.2,0
71934,nancy.3,0
71935,ide.4,0
71936,ide.5,0
71937,c.2,0
71938,vassar.4,0
71939,edu.3,0
71940,language,0
71941,development,0
71942,nd,0
71943,annual,0
71944,boston,0
71945,university,0
71946,conference,0
71947,language.1,0
71948,development.1,0
71949,call,0
71950,paper,0
71951,november,0
71952,keynote,0
71953,speaker,0
71954,peter,0
71955,jusczyk,0
71956,john,0
71957,hopkin,0
71958,university.1,0
71959,plenary,0
71960,speaker.1,0
71961,jane,0
71962,grimshaw,0
71963,rutger,0
71964,university.2,0
71965,first,0
71966,second,0
71967,language.2,0
71968,acquisition,0
71969,topic,0
71970,field,0
71971,language.3,0
71972,acquisition.1,0
71973,fully,0
71974,consider,0
71975,include,0
71976,bilingualism,0
71977,literacy,0
71978,narrative,0
71979,cognition,0
71980,language.4,0
71981,neurolinguistic,0
71982,creole,0
71983,pidgin,0
71984,pragmatic,0
71985,discourse,0
71986,pre,0
71987,linguistic,0
71988,development.2,0
71989,exceptional,0
71990,language.5,0
71991,sign,0
71992,language.6,0
71993,input,0
71994,interaction,0
71995,sociolinguistic,0
71996,language.7,0
71997,disorder,0
71998,speech,0
71999,perception,0
72000,production,0
72001,linguistic.1,0
72002,theory,0
72003,syntax,0
72004,semantic,0
72005,phonology,0
72006,morphology,0
72007,lexicon,0
72008,abstract,0
72009,submit,0
72010,must,0
72011,represent,0
72012,original,0
72013,unpublish,0
72014,research,0
72015,presentation,0
72016,minute,0
72017,long,0
72018,plus,0
72019,minute.1,0
72020,question,0
72021,please,0
